unix_time,timestamp,gpu_index,gpu_name,memory_used_mib,memory_total_mib,memory_percent
1774624407.262,2026-03-27T15:13:27,1,NVIDIA H200,4,143771,0.0028
1774624407.262,2026-03-27T15:13:27,2,NVIDIA H200,4,143771,0.0028
1774624407.262,2026-03-27T15:13:27,3,NVIDIA H200,4,143771,0.0028
1774624407.262,2026-03-27T15:13:27,4,NVIDIA H200,4,143771,0.0028
1774624407.262,2026-03-27T15:13:27,5,NVIDIA H200,4,143771,0.0028
1774624407.262,2026-03-27T15:13:27,6,NVIDIA H200,4,143771,0.0028
1774624407.262,2026-03-27T15:13:27,7,NVIDIA H200,4,143771,0.0028
1774624408.263,2026-03-27T15:13:28,0,NVIDIA H200,4,143771,0.0028
1774624408.263,2026-03-27T15:13:28,1,NVIDIA H200,4,143771,0.0028
1774624408.263,2026-03-27T15:13:28,2,NVIDIA H200,4,143771,0.0028
1774624408.263,2026-03-27T15:13:28,3,NVIDIA H200,4,143771,0.0028
1774624408.263,2026-03-27T15:13:28,4,NVIDIA H200,4,143771,0.0028
1774624408.263,2026-03-27T15:13:28,5,NVIDIA H200,4,143771,0.0028
1774624408.263,2026-03-27T15:13:28,6,NVIDIA H200,4,143771,0.0028
1774624408.263,2026-03-27T15:13:28,7,NVIDIA H200,4,143771,0.0028
1774624409.263,2026-03-27T15:13:29,0,NVIDIA H200,4,143771,0.0028
1774624409.263,2026-03-27T15:13:29,1,NVIDIA H200,4,143771,0.0028
1774624409.263,2026-03-27T15:13:29,2,NVIDIA H200,4,143771,0.0028
1774624409.263,2026-03-27T15:13:29,3,NVIDIA H200,4,143771,0.0028
1774624409.263,2026-03-27T15:13:29,4,NVIDIA H200,4,143771,0.0028
1774624409.263,2026-03-27T15:13:29,5,NVIDIA H200,4,143771,0.0028
1774624409.263,2026-03-27T15:13:29,6,NVIDIA H200,4,143771,0.0028
1774624409.263,2026-03-27T15:13:29,7,NVIDIA H200,4,143771,0.0028
1774624410.264,2026-03-27T15:13:30,0,NVIDIA H200,4,143771,0.0028
1774624410.264,2026-03-27T15:13:30,1,NVIDIA H200,4,143771,0.0028
1774624410.264,2026-03-27T15:13:30,2,NVIDIA H200,4,143771,0.0028
1774624410.264,2026-03-27T15:13:30,3,NVIDIA H200,4,143771,0.0028
1774624410.264,2026-03-27T15:13:30,4,NVIDIA H200,4,143771,0.0028
1774624410.264,2026-03-27T15:13:30,5,NVIDIA H200,4,143771,0.0028
1774624410.264,2026-03-27T15:13:30,6,NVIDIA H200,4,143771,0.0028
1774624410.264,2026-03-27T15:13:30,7,NVIDIA H200,4,143771,0.0028
1774624411.265,2026-03-27T15:13:31,0,NVIDIA H200,4,143771,0.0028
1774624411.265,2026-03-27T15:13:31,1,NVIDIA H200,4,143771,0.0028
1774624411.265,2026-03-27T15:13:31,2,NVIDIA H200,4,143771,0.0028
1774624411.265,2026-03-27T15:13:31,3,NVIDIA H200,4,143771,0.0028
1774624411.265,2026-03-27T15:13:31,4,NVIDIA H200,4,143771,0.0028
1774624411.265,2026-03-27T15:13:31,5,NVIDIA H200,4,143771,0.0028
1774624411.265,2026-03-27T15:13:31,6,NVIDIA H200,4,143771,0.0028
1774624411.265,2026-03-27T15:13:31,7,NVIDIA H200,4,143771,0.0028
1774624412.266,2026-03-27T15:13:32,0,NVIDIA H200,4,143771,0.0028
1774624412.266,2026-03-27T15:13:32,1,NVIDIA H200,4,143771,0.0028
1774624412.266,2026-03-27T15:13:32,2,NVIDIA H200,4,143771,0.0028
1774624412.266,2026-03-27T15:13:32,3,NVIDIA H200,4,143771,0.0028
1774624412.266,2026-03-27T15:13:32,4,NVIDIA H200,4,143771,0.0028
1774624412.266,2026-03-27T15:13:32,5,NVIDIA H200,4,143771,0.0028
1774624412.266,2026-03-27T15:13:32,6,NVIDIA H200,4,143771,0.0028
1774624412.266,2026-03-27T15:13:32,7,NVIDIA H200,4,143771,0.0028
1774624413.266,2026-03-27T15:13:33,0,NVIDIA H200,4,143771,0.0028
1774624413.266,2026-03-27T15:13:33,1,NVIDIA H200,4,143771,0.0028
1774624413.266,2026-03-27T15:13:33,2,NVIDIA H200,4,143771,0.0028
1774624413.266,2026-03-27T15:13:33,3,NVIDIA H200,4,143771,0.0028
1774624413.266,2026-03-27T15:13:33,4,NVIDIA H200,4,143771,0.0028
1774624413.266,2026-03-27T15:13:33,5,NVIDIA H200,4,143771,0.0028
1774624413.266,2026-03-27T15:13:33,6,NVIDIA H200,4,143771,0.0028
1774624413.266,2026-03-27T15:13:33,7,NVIDIA H200,4,143771,0.0028
1774624414.267,2026-03-27T15:13:34,0,NVIDIA H200,4,143771,0.0028
1774624414.267,2026-03-27T15:13:34,1,NVIDIA H200,4,143771,0.0028
1774624414.267,2026-03-27T15:13:34,2,NVIDIA H200,4,143771,0.0028
1774624414.267,2026-03-27T15:13:34,3,NVIDIA H200,4,143771,0.0028
1774624414.267,2026-03-27T15:13:34,4,NVIDIA H200,4,143771,0.0028
1774624414.267,2026-03-27T15:13:34,5,NVIDIA H200,4,143771,0.0028
1774624414.267,2026-03-27T15:13:34,6,NVIDIA H200,4,143771,0.0028
1774624414.267,2026-03-27T15:13:34,7,NVIDIA H200,4,143771,0.0028
1774624415.268,2026-03-27T15:13:35,0,NVIDIA H200,4,143771,0.0028
1774624415.268,2026-03-27T15:13:35,1,NVIDIA H200,4,143771,0.0028
1774624415.268,2026-03-27T15:13:35,2,NVIDIA H200,4,143771,0.0028
1774624415.268,2026-03-27T15:13:35,3,NVIDIA H200,4,143771,0.0028
1774624415.268,2026-03-27T15:13:35,4,NVIDIA H200,4,143771,0.0028
1774624415.268,2026-03-27T15:13:35,5,NVIDIA H200,4,143771,0.0028
1774624415.268,2026-03-27T15:13:35,6,NVIDIA H200,4,143771,0.0028
1774624415.268,2026-03-27T15:13:35,7,NVIDIA H200,4,143771,0.0028
1774624416.269,2026-03-27T15:13:36,0,NVIDIA H200,4,143771,0.0028
1774624416.269,2026-03-27T15:13:36,1,NVIDIA H200,4,143771,0.0028
1774624416.269,2026-03-27T15:13:36,2,NVIDIA H200,4,143771,0.0028
1774624416.269,2026-03-27T15:13:36,3,NVIDIA H200,4,143771,0.0028
1774624416.269,2026-03-27T15:13:36,4,NVIDIA H200,4,143771,0.0028
1774624416.269,2026-03-27T15:13:36,5,NVIDIA H200,4,143771,0.0028
1774624416.269,2026-03-27T15:13:36,6,NVIDIA H200,4,143771,0.0028
1774624416.269,2026-03-27T15:13:36,7,NVIDIA H200,4,143771,0.0028
1774624417.269,2026-03-27T15:13:37,0,NVIDIA H200,4,143771,0.0028
1774624417.269,2026-03-27T15:13:37,1,NVIDIA H200,4,143771,0.0028
1774624417.269,2026-03-27T15:13:37,2,NVIDIA H200,4,143771,0.0028
1774624417.269,2026-03-27T15:13:37,3,NVIDIA H200,4,143771,0.0028
1774624417.269,2026-03-27T15:13:37,4,NVIDIA H200,4,143771,0.0028
1774624417.269,2026-03-27T15:13:37,5,NVIDIA H200,4,143771,0.0028
1774624417.269,2026-03-27T15:13:37,6,NVIDIA H200,4,143771,0.0028
1774624417.269,2026-03-27T15:13:37,7,NVIDIA H200,4,143771,0.0028
1774624418.270,2026-03-27T15:13:38,0,NVIDIA H200,4,143771,0.0028
1774624418.270,2026-03-27T15:13:38,1,NVIDIA H200,4,143771,0.0028
1774624418.270,2026-03-27T15:13:38,2,NVIDIA H200,4,143771,0.0028
1774624418.270,2026-03-27T15:13:38,3,NVIDIA H200,4,143771,0.0028
1774624418.270,2026-03-27T15:13:38,4,NVIDIA H200,4,143771,0.0028
1774624418.270,2026-03-27T15:13:38,5,NVIDIA H200,4,143771,0.0028
1774624418.270,2026-03-27T15:13:38,6,NVIDIA H200,4,143771,0.0028
1774624418.270,2026-03-27T15:13:38,7,NVIDIA H200,4,143771,0.0028
1774624419.271,2026-03-27T15:13:39,0,NVIDIA H200,4,143771,0.0028
1774624419.271,2026-03-27T15:13:39,1,NVIDIA H200,4,143771,0.0028
1774624419.271,2026-03-27T15:13:39,2,NVIDIA H200,4,143771,0.0028
1774624419.271,2026-03-27T15:13:39,3,NVIDIA H200,4,143771,0.0028
