unix_time,timestamp,gpu_index,gpu_name,memory_used_mib,memory_total_mib,memory_percent
1774628692.780,2026-03-27T16:24:52,7,NVIDIA H200,6614,143771,4.6004
1774628693.781,2026-03-27T16:24:53,0,NVIDIA H200,6806,143771,4.7339
1774628693.781,2026-03-27T16:24:53,1,NVIDIA H200,6854,143771,4.7673
1774628693.781,2026-03-27T16:24:53,2,NVIDIA H200,6854,143771,4.7673
1774628693.781,2026-03-27T16:24:53,3,NVIDIA H200,6854,143771,4.7673
1774628693.781,2026-03-27T16:24:53,4,NVIDIA H200,6854,143771,4.7673
1774628693.781,2026-03-27T16:24:53,5,NVIDIA H200,6854,143771,4.7673
1774628693.781,2026-03-27T16:24:53,6,NVIDIA H200,6854,143771,4.7673
1774628693.781,2026-03-27T16:24:53,7,NVIDIA H200,6614,143771,4.6004
1774628694.781,2026-03-27T16:24:54,0,NVIDIA H200,6806,143771,4.7339
1774628694.781,2026-03-27T16:24:54,1,NVIDIA H200,6854,143771,4.7673
1774628694.781,2026-03-27T16:24:54,2,NVIDIA H200,6854,143771,4.7673
1774628694.781,2026-03-27T16:24:54,3,NVIDIA H200,6854,143771,4.7673
1774628694.781,2026-03-27T16:24:54,4,NVIDIA H200,6854,143771,4.7673
1774628694.781,2026-03-27T16:24:54,5,NVIDIA H200,6854,143771,4.7673
1774628694.781,2026-03-27T16:24:54,6,NVIDIA H200,6854,143771,4.7673
1774628694.781,2026-03-27T16:24:54,7,NVIDIA H200,6614,143771,4.6004
1774628695.782,2026-03-27T16:24:55,0,NVIDIA H200,6806,143771,4.7339
1774628695.782,2026-03-27T16:24:55,1,NVIDIA H200,6854,143771,4.7673
1774628695.782,2026-03-27T16:24:55,2,NVIDIA H200,6854,143771,4.7673
1774628695.782,2026-03-27T16:24:55,3,NVIDIA H200,6854,143771,4.7673
1774628695.782,2026-03-27T16:24:55,4,NVIDIA H200,6854,143771,4.7673
1774628695.782,2026-03-27T16:24:55,5,NVIDIA H200,6854,143771,4.7673
1774628695.782,2026-03-27T16:24:55,6,NVIDIA H200,6854,143771,4.7673
1774628695.782,2026-03-27T16:24:55,7,NVIDIA H200,6614,143771,4.6004
1774628696.783,2026-03-27T16:24:56,0,NVIDIA H200,6806,143771,4.7339
1774628696.783,2026-03-27T16:24:56,1,NVIDIA H200,6854,143771,4.7673
1774628696.783,2026-03-27T16:24:56,2,NVIDIA H200,6854,143771,4.7673
1774628696.783,2026-03-27T16:24:56,3,NVIDIA H200,6854,143771,4.7673
1774628696.783,2026-03-27T16:24:56,4,NVIDIA H200,6854,143771,4.7673
1774628696.783,2026-03-27T16:24:56,5,NVIDIA H200,6854,143771,4.7673
1774628696.783,2026-03-27T16:24:56,6,NVIDIA H200,6854,143771,4.7673
1774628696.783,2026-03-27T16:24:56,7,NVIDIA H200,6614,143771,4.6004
1774628697.784,2026-03-27T16:24:57,0,NVIDIA H200,6806,143771,4.7339
1774628697.784,2026-03-27T16:24:57,1,NVIDIA H200,6854,143771,4.7673
1774628697.784,2026-03-27T16:24:57,2,NVIDIA H200,6854,143771,4.7673
1774628697.784,2026-03-27T16:24:57,3,NVIDIA H200,6854,143771,4.7673
1774628697.784,2026-03-27T16:24:57,4,NVIDIA H200,6854,143771,4.7673
1774628697.784,2026-03-27T16:24:57,5,NVIDIA H200,6854,143771,4.7673
1774628697.784,2026-03-27T16:24:57,6,NVIDIA H200,6854,143771,4.7673
1774628697.784,2026-03-27T16:24:57,7,NVIDIA H200,6614,143771,4.6004
1774628698.785,2026-03-27T16:24:58,0,NVIDIA H200,6806,143771,4.7339
1774628698.785,2026-03-27T16:24:58,1,NVIDIA H200,6854,143771,4.7673
1774628698.785,2026-03-27T16:24:58,2,NVIDIA H200,6854,143771,4.7673
1774628698.785,2026-03-27T16:24:58,3,NVIDIA H200,6854,143771,4.7673
1774628698.785,2026-03-27T16:24:58,4,NVIDIA H200,6854,143771,4.7673
1774628698.785,2026-03-27T16:24:58,5,NVIDIA H200,6854,143771,4.7673
1774628698.785,2026-03-27T16:24:58,6,NVIDIA H200,6854,143771,4.7673
1774628698.785,2026-03-27T16:24:58,7,NVIDIA H200,6614,143771,4.6004
1774628699.785,2026-03-27T16:24:59,0,NVIDIA H200,6806,143771,4.7339
1774628699.785,2026-03-27T16:24:59,1,NVIDIA H200,6854,143771,4.7673
1774628699.785,2026-03-27T16:24:59,2,NVIDIA H200,6854,143771,4.7673
1774628699.785,2026-03-27T16:24:59,3,NVIDIA H200,6854,143771,4.7673
1774628699.785,2026-03-27T16:24:59,4,NVIDIA H200,6854,143771,4.7673
1774628699.785,2026-03-27T16:24:59,5,NVIDIA H200,6854,143771,4.7673
1774628699.785,2026-03-27T16:24:59,6,NVIDIA H200,6854,143771,4.7673
1774628699.785,2026-03-27T16:24:59,7,NVIDIA H200,6614,143771,4.6004
1774628700.786,2026-03-27T16:25:00,0,NVIDIA H200,6806,143771,4.7339
1774628700.786,2026-03-27T16:25:00,1,NVIDIA H200,6854,143771,4.7673
1774628700.786,2026-03-27T16:25:00,2,NVIDIA H200,6854,143771,4.7673
1774628700.786,2026-03-27T16:25:00,3,NVIDIA H200,6854,143771,4.7673
1774628700.786,2026-03-27T16:25:00,4,NVIDIA H200,6854,143771,4.7673
1774628700.786,2026-03-27T16:25:00,5,NVIDIA H200,6854,143771,4.7673
1774628700.786,2026-03-27T16:25:00,6,NVIDIA H200,6854,143771,4.7673
1774628700.786,2026-03-27T16:25:00,7,NVIDIA H200,6614,143771,4.6004
1774628701.788,2026-03-27T16:25:01,0,NVIDIA H200,6806,143771,4.7339
1774628701.788,2026-03-27T16:25:01,1,NVIDIA H200,6854,143771,4.7673
1774628701.788,2026-03-27T16:25:01,2,NVIDIA H200,6854,143771,4.7673
1774628701.788,2026-03-27T16:25:01,3,NVIDIA H200,6854,143771,4.7673
1774628701.788,2026-03-27T16:25:01,4,NVIDIA H200,6854,143771,4.7673
1774628701.788,2026-03-27T16:25:01,5,NVIDIA H200,6854,143771,4.7673
1774628701.788,2026-03-27T16:25:01,6,NVIDIA H200,6854,143771,4.7673
1774628701.788,2026-03-27T16:25:01,7,NVIDIA H200,6614,143771,4.6004
1774628702.788,2026-03-27T16:25:02,0,NVIDIA H200,6806,143771,4.7339
1774628702.788,2026-03-27T16:25:02,1,NVIDIA H200,6854,143771,4.7673
1774628702.788,2026-03-27T16:25:02,2,NVIDIA H200,6854,143771,4.7673
1774628702.788,2026-03-27T16:25:02,3,NVIDIA H200,6854,143771,4.7673
1774628702.788,2026-03-27T16:25:02,4,NVIDIA H200,6854,143771,4.7673
1774628702.788,2026-03-27T16:25:02,5,NVIDIA H200,6854,143771,4.7673
1774628702.788,2026-03-27T16:25:02,6,NVIDIA H200,6854,143771,4.7673
1774628702.788,2026-03-27T16:25:02,7,NVIDIA H200,6614,143771,4.6004
1774628703.789,2026-03-27T16:25:03,0,NVIDIA H200,6806,143771,4.7339
1774628703.789,2026-03-27T16:25:03,1,NVIDIA H200,6854,143771,4.7673
1774628703.789,2026-03-27T16:25:03,2,NVIDIA H200,6854,143771,4.7673
1774628703.789,2026-03-27T16:25:03,3,NVIDIA H200,6854,143771,4.7673
1774628703.789,2026-03-27T16:25:03,4,NVIDIA H200,6854,143771,4.7673
1774628703.789,2026-03-27T16:25:03,5,NVIDIA H200,6854,143771,4.7673
1774628703.789,2026-03-27T16:25:03,6,NVIDIA H200,6854,143771,4.7673
1774628703.789,2026-03-27T16:25:03,7,NVIDIA H200,6614,143771,4.6004
1774628704.789,2026-03-27T16:25:04,0,NVIDIA H200,6806,143771,4.7339
1774628704.789,2026-03-27T16:25:04,1,NVIDIA H200,6854,143771,4.7673
1774628704.789,2026-03-27T16:25:04,2,NVIDIA H200,6854,143771,4.7673
1774628704.789,2026-03-27T16:25:04,3,NVIDIA H200,6854,143771,4.7673
1774628704.789,2026-03-27T16:25:04,4,NVIDIA H200,6854,143771,4.7673
1774628704.789,2026-03-27T16:25:04,5,NVIDIA H200,6854,143771,4.7673
1774628704.789,2026-03-27T16:25:04,6,NVIDIA H200,6854,143771,4.7673
1774628704.789,2026-03-27T16:25:04,7,NVIDIA H200,6614,143771,4.6004
1774628705.790,2026-03-27T16:25:05,0,NVIDIA H200,6806,143771,4.7339
1774628705.790,2026-03-27T16:25:05,1,NVIDIA H200,6854,143771,4.7673
1774628705.790,2026-03-27T16:25:05,2,NVIDIA H200,6854,143771,4.7673
1774628705.790,2026-03-27T16:25:05,3,NVIDIA H200,6854,143771,4.7673
1774628705.790,2026-03-27T16:25:05,4,NVIDIA H200,6854,143771,4.7673
1774628705.790,2026-03-27T16:25:05,5,NVIDIA H200,6854,143771,4.7673
1774628705.790,2026-03-27T16:25:05,6,NVIDIA H200,6854,143771,4.7673
1774628705.790,2026-03-27T16:25:05,7,NVIDIA H200,6614,143771,4.6004
1774628706.791,2026-03-27T16:25:06,0,NVIDIA H200,6806,143771,4.7339
1774628706.791,2026-03-27T16:25:06,1,NVIDIA H200,6854,143771,4.7673
1774628706.791,2026-03-27T16:25:06,2,NVIDIA H200,6854,143771,4.7673
1774628706.791,2026-03-27T16:25:06,3,NVIDIA H200,6854,143771,4.7673
1774628706.791,2026-03-27T16:25:06,4,NVIDIA H200,6854,143771,4.7673
1774628706.791,2026-03-27T16:25:06,5,NVIDIA H200,6854,143771,4.7673
1774628706.791,2026-03-27T16:25:06,6,NVIDIA H200,6854,143771,4.7673
1774628706.791,2026-03-27T16:25:06,7,NVIDIA H200,6614,143771,4.6004
1774628707.792,2026-03-27T16:25:07,0,NVIDIA H200,6806,143771,4.7339
1774628707.792,2026-03-27T16:25:07,1,NVIDIA H200,6854,143771,4.7673
1774628707.792,2026-03-27T16:25:07,2,NVIDIA H200,6854,143771,4.7673
1774628707.792,2026-03-27T16:25:07,3,NVIDIA H200,6854,143771,4.7673
1774628707.792,2026-03-27T16:25:07,4,NVIDIA H200,6854,143771,4.7673
1774628707.792,2026-03-27T16:25:07,5,NVIDIA H200,6854,143771,4.7673
1774628707.792,2026-03-27T16:25:07,6,NVIDIA H200,6854,143771,4.7673
1774628707.792,2026-03-27T16:25:07,7,NVIDIA H200,6614,143771,4.6004
1774628708.793,2026-03-27T16:25:08,0,NVIDIA H200,6806,143771,4.7339
1774628708.793,2026-03-27T16:25:08,1,NVIDIA H200,6854,143771,4.7673
1774628708.793,2026-03-27T16:25:08,2,NVIDIA H200,6854,143771,4.7673
1774628708.793,2026-03-27T16:25:08,3,NVIDIA H200,6854,143771,4.7673
1774628708.793,2026-03-27T16:25:08,4,NVIDIA H200,6854,143771,4.7673
1774628708.793,2026-03-27T16:25:08,5,NVIDIA H200,6854,143771,4.7673
1774628708.793,2026-03-27T16:25:08,6,NVIDIA H200,6854,143771,4.7673
1774628708.793,2026-03-27T16:25:08,7,NVIDIA H200,6614,143771,4.6004
1774628709.793,2026-03-27T16:25:09,0,NVIDIA H200,6806,143771,4.7339
1774628709.793,2026-03-27T16:25:09,1,NVIDIA H200,6854,143771,4.7673
1774628709.793,2026-03-27T16:25:09,2,NVIDIA H200,6854,143771,4.7673
1774628709.793,2026-03-27T16:25:09,3,NVIDIA H200,6854,143771,4.7673
1774628709.793,2026-03-27T16:25:09,4,NVIDIA H200,6854,143771,4.7673
1774628709.793,2026-03-27T16:25:09,5,NVIDIA H200,6854,143771,4.7673
1774628709.793,2026-03-27T16:25:09,6,NVIDIA H200,6854,143771,4.7673
1774628709.793,2026-03-27T16:25:09,7,NVIDIA H200,6614,143771,4.6004
1774628710.794,2026-03-27T16:25:10,0,NVIDIA H200,6806,143771,4.7339
1774628710.794,2026-03-27T16:25:10,1,NVIDIA H200,6854,143771,4.7673
1774628710.794,2026-03-27T16:25:10,2,NVIDIA H200,6854,143771,4.7673
1774628710.794,2026-03-27T16:25:10,3,NVIDIA H200,6854,143771,4.7673
1774628710.794,2026-03-27T16:25:10,4,NVIDIA H200,6854,143771,4.7673
1774628710.794,2026-03-27T16:25:10,5,NVIDIA H200,6854,143771,4.7673
1774628710.794,2026-03-27T16:25:10,6,NVIDIA H200,6854,143771,4.7673
1774628710.794,2026-03-27T16:25:10,7,NVIDIA H200,6614,143771,4.6004
1774628711.795,2026-03-27T16:25:11,0,NVIDIA H200,6806,143771,4.7339
1774628711.795,2026-03-27T16:25:11,1,NVIDIA H200,6854,143771,4.7673
1774628711.795,2026-03-27T16:25:11,2,NVIDIA H200,6854,143771,4.7673
